Date;Time;Turbidity
2015-04-10;7:48:49;300.91
2015-04-10;7:50:49;375.85
2015-04-10;7:52:49;308.89
2015-04-10;7:54:49;305.49
2015-04-10;7:56:49;312.58
2015-04-10;7:58:49;316.80
2015-04-10;8:00:49;341.17
2015-04-10;8:02:49;332.83
2015-04-10;8:04:49;386.38
2015-04-10;8:06:49;345.67
2015-04-10;8:08:49;348.29
2015-04-10;8:10:49;343.68
2015-04-10;8:12:49;349.11
2015-04-10;8:14:49;441.99
2015-04-10;8:16:49;368.05
2015-04-10;8:18:49;404.33
2015-04-10;8:20:49;351.59
2015-04-10;8:22:49;350.10
2015-04-10;8:24:49;364.82
2015-04-10;8:26:49;386.91
2015-04-10;8:28:49;377.05
2015-04-10;8:30:49;348.36
2015-04-10;8:32:49;340.63
2015-04-10;8:34:49;349.43
2015-04-10;8:36:49;384.22
2015-04-10;8:38:49;354.78
2015-04-10;8:40:49;360.35
2015-04-10;8:42:49;328.11
2015-04-10;8:44:49;345.46
2015-04-10;8:46:49;335.10
2015-04-10;8:48:49;324.25
2015-04-10;8:50:49;334.99
2015-04-10;8:52:49;358.33
2015-04-10;8:54:49;326.84
2015-04-10;8:56:49;360.28
2015-04-10;8:58:49;344.82
2015-04-10;9:00:49;329.99
2015-04-10;9:02:49;334.25
2015-04-10;9:04:49;368.26
2015-04-10;9:06:49;311.16
2015-04-10;9:08:49;366.34
2015-04-10;9:10:49;320.63
2015-04-10;9:12:49;375.25
2015-04-10;9:14:49;359.39
2015-04-10;9:16:49;309.00
2015-04-10;9:18:49;304.14
2015-04-10;9:20:49;305.70
2015-04-10;9:22:49;295.24
2015-04-10;9:24:49;298.93
2015-04-10;9:26:49;307.62
2015-04-10;9:28:49;300.95
2015-04-10;9:30:49;325.99
2015-04-10;9:32:49;266.37
2015-04-10;9:34:49;289.00
2015-04-10;9:36:49;251.72
2015-04-10;9:38:49;290.73
2015-04-10;9:40:49;262.36
2015-04-10;9:42:49;264.81
2015-04-10;9:44:49;270.77
2015-04-10;9:46:49;253.36
2015-04-10;9:48:49;255.31
2015-04-10;9:50:49;252.72
2015-04-10;9:52:49;252.79
2015-04-10;9:54:49;243.78
2015-04-10;9:56:49;245.02
2015-04-10;9:58:49;247.97
2015-04-10;10:00:49;246.69
2015-04-10;10:02:49;226.01
2015-04-10;10:04:49;237.01
2015-04-10;10:06:49;427.09
2015-04-10;10:08:49;222.93
2015-04-10;10:10:49;231.30
2015-04-10;10:12:49;220.59
2015-04-10;10:14:49;213.17
2015-04-10;10:16:49;215.09
2015-04-10;10:18:49;212.93
2015-04-10;10:20:49;216.26
2015-04-10;10:22:49;208.32
2015-04-10;10:24:49;212.08
2015-04-10;10:26:49;202.71
2015-04-10;10:28:49;267.93
2015-04-10;10:30:49;210.62
2015-04-10;10:32:49;210.02
2015-04-10;10:34:49;202.64
2015-04-10;10:36:49;192.14
2015-04-10;10:38:49;194.84
2015-04-10;10:40:49;197.71
2015-04-10;10:42:49;201.19
2015-04-10;10:44:49;197.78
2015-04-10;10:46:49;201.44
2015-04-10;10:48:49;184.09
2015-04-10;10:50:49;190.30
2015-04-10;10:52:49;182.60
2015-04-10;10:54:49;186.47
2015-04-10;10:56:49;186.79
2015-04-10;10:58:49;189.06
2015-04-10;11:00:49;184.24
2015-04-10;11:02:49;179.45
2015-04-10;11:04:49;176.47
2015-04-10;11:06:49;182.11
2015-04-10;11:08:49;214.95
2015-04-10;11:10:49;167.67
2015-04-10;11:12:49;174.09
2015-04-10;11:14:49;175.41
2015-04-10;11:16:49;177.14
2015-04-10;11:18:49;175.58
2015-04-10;11:20:49;167.36
2015-04-10;11:22:49;173.88
2015-04-10;11:24:49;173.46
2015-04-10;11:26:49;167.11
2015-04-10;11:28:49;169.48
2015-04-10;11:30:49;170.37
2015-04-10;11:32:49;164.98
2015-04-10;11:34:49;158.42
2015-04-10;11:36:49;156.01
2015-04-10;11:38:49;163.10
2015-04-10;11:40:49;158.56
2015-04-10;11:42:49;156.89
2015-04-10;11:44:49;162.64
2015-04-10;11:46:49;157.74
2015-04-10;11:48:49;167.57
2015-04-10;11:50:49;159.48
2015-04-10;11:52:49;164.38
2015-04-10;11:54:49;154.27
2015-04-10;11:56:49;160.83
2015-04-10;11:58:49;166.40
2015-04-10;12:00:49;161.61
2015-04-10;12:02:49;161.08
2015-04-10;12:04:49;159.45
2015-04-10;12:06:49;169.23
2015-04-10;12:08:49;160.51
2015-04-10;12:10:49;158.06
2015-04-10;12:12:49;166.58
2015-04-10;12:14:49;176.26
2015-04-10;12:16:49;185.30
2015-04-10;12:18:49;202.15
2015-04-10;12:20:49;206.79
2015-04-10;12:22:49;213.07
2015-04-10;12:24:49;186.33
2015-04-10;12:26:49;182.50
2015-04-10;12:28:49;188.14
2015-04-10;12:30:49;167.57
2015-04-10;12:32:49;169.23
2015-04-10;12:34:49;159.16
2015-04-10;12:36:49;165.48
2015-04-10;12:38:49;154.34
2015-04-10;12:40:49;151.86
2015-04-10;12:42:49;156.22
2015-04-10;12:44:49;153.81
2015-04-10;12:46:49;149.73
2015-04-10;12:48:49;154.73
2015-04-10;12:50:49;162.35
2015-04-10;12:52:49;160.05
2015-04-10;12:54:49;158.10
2015-04-10;12:56:49;151.93
2015-04-10;12:58:49;158.52
2015-04-10;13:00:49;163.67
2015-04-10;13:02:49;150.16
2015-04-10;13:04:49;154.87
2015-04-10;13:06:49;163.03
2015-04-10;13:08:49;170.37
2015-04-10;13:10:49;162.67
2015-04-10;13:12:49;144.09
2015-04-10;13:14:49;153.84
2015-04-10;13:16:49;146.93
2015-04-10;13:18:49;148.45
2015-04-10;13:20:49;148.59
2015-04-10;13:22:49;145.65
2015-04-10;13:24:49;137.53
2015-04-10;13:26:49;139.05
2015-04-10;13:28:49;138.03
2015-04-10;13:30:49;137.07
2015-04-10;13:32:49;139.87
2015-04-10;13:34:49;142.49
2015-04-10;13:36:49;146.82
2015-04-10;13:38:49;139.62
2015-04-10;13:40:49;138.35
2015-04-10;13:42:49;132.21
2015-04-10;13:44:49;129.20
2015-04-10;13:46:49;127.53
2015-04-10;13:48:49;131.68
2015-04-10;13:50:49;134.66
2015-04-10;13:52:49;132.74
2015-04-10;13:54:49;136.89
2015-04-10;13:56:49;130.90
2015-04-10;13:58:49;128.13
2015-04-10;14:00:49;132.07
2015-04-10;14:02:49;141.15
2015-04-10;14:04:49;130.01
2015-04-10;14:06:49;127.42
2015-04-10;14:08:49;131.04
2015-04-10;14:10:49;129.91
2015-04-10;14:11:37;127.07
2015-04-10;14:13:37;120.68
2015-04-10;14:15:37;132.60
2015-04-10;14:17:37;131.89
2015-04-10;14:19:37;131.32
2015-04-10;14:21:37;124.44
2015-04-10;14:23:37;122.67
2015-04-10;14:25:37;126.54
2015-04-10;14:27:37;120.29
2015-04-10;14:29:37;124.44
2015-04-10;14:31:37;121.85
2015-04-10;14:33:37;122.39
2015-04-10;14:35:37;127.25
2015-04-10;14:37:37;115.01
2015-04-10;14:39:37;126.86
2015-04-10;14:41:37;118.66
2015-04-10;14:43:37;138.95
2015-04-10;14:45:37;115.83
2015-04-10;14:47:37;121.00
2015-04-10;14:49:37;116.96
2015-04-10;14:51:37;118.52
2015-04-10;14:53:37;122.53
2015-04-10;14:55:37;116.25
2015-04-10;14:57:37;115.93
2015-04-10;14:59:37;117.39
2015-04-10;15:01:37;121.93
2015-04-10;15:03:37;122.99
2015-04-10;15:05:37;122.74
2015-04-10;15:07:37;120.40
2015-04-10;15:09:37;120.93
2015-04-10;15:11:37;126.32
2015-04-10;15:13:37;127.71
2015-04-10;15:15:37;117.74
2015-04-10;15:17:37;130.90
2015-04-10;15:19:37;119.44
2015-04-10;15:21:37;116.71
2015-04-10;15:23:37;127.46
2015-04-10;15:25:37;119.48
2015-04-10;15:27:37;110.93
2015-04-10;15:29:37;114.48
2015-04-10;15:31:37;120.97
2015-04-10;15:33:37;112.74
2015-04-10;15:35:37;115.22
2015-04-10;15:37:37;117.17
2015-04-10;15:39:37;117.10
2015-04-10;15:41:37;118.91
2015-04-10;15:43:37;107.88
2015-04-10;15:45:37;116.61
2015-04-10;15:47:37;105.90
2015-04-10;15:49:37;111.07
2015-04-10;15:51:37;112.63
2015-04-10;15:53:37;108.31
2015-04-10;15:55:37;107.67
2015-04-10;15:57:37;114.62
2015-04-10;15:59:37;112.35
2015-04-10;16:01:37;111.00
2015-04-10;16:03:37;114.27
2015-04-10;16:05:37;107.31
2015-04-10;16:07:37;106.00
2015-04-10;16:09:37;114.23
2015-04-10;16:11:37;117.42
2015-04-10;16:13:37;112.63
2015-04-10;16:15:37;117.95
2015-04-10;16:17:37;118.06
2015-04-10;16:19:37;119.34
2015-04-10;16:21:37;106.82
2015-04-10;16:23:37;107.78
2015-04-10;16:25:37;109.16
2015-04-10;16:27:37;107.07
2015-04-10;16:29:37;105.47
2015-04-10;16:31:37;107.78
2015-04-10;16:33:37;111.57
2015-04-10;16:35:37;108.17
2015-04-10;16:37:37;105.08
2015-04-10;16:39:37;121.61
2015-04-10;16:41:37;119.90
2015-04-10;16:43:37;124.87
2015-04-10;16:45:37;126.96
2015-04-10;16:47:37;131.68
2015-04-10;16:49:37;127.99
2015-04-10;16:51:37;127.64
2015-04-10;16:53:37;116.29
2015-04-10;16:55:37;123.77
2015-04-10;16:57:37;115.22
2015-04-10;16:59:37;122.63
2015-04-10;17:01:37;118.52
2015-04-10;17:03:37;114.69
2015-04-10;17:05:37;121.50
2015-04-10;17:07:37;112.71
2015-04-10;17:09:37;106.46
2015-04-10;17:11:37;108.73
2015-04-10;17:13:37;104.62
2015-04-10;17:15:37;105.40
2015-04-10;17:17:37;102.46
2015-04-10;17:19:37;108.27
2015-04-10;17:21:37;101.29
2015-04-10;17:23:37;105.61
2015-04-10;17:25:37;105.82
2015-04-10;17:27:37;133.31
2015-04-10;17:29:37;120.33
2015-04-10;17:31:37;127.99
2015-04-10;17:33:37;129.44
2015-04-10;17:35:37;137.18
2015-04-10;17:37:37;128.17
2015-04-10;17:39:37;125.15
2015-04-10;17:41:37;123.42
2015-04-10;17:43:37;131.18
2015-04-10;17:45:37;102.38
2015-04-10;17:47:37;113.73
2015-04-10;17:49:37;108.48
2015-04-10;17:51:37;113.84
2015-04-10;17:53:37;103.31
2015-04-10;17:55:37;100.68
2015-04-10;17:57:37;103.13
2015-04-10;17:59:37;105.51
2015-04-10;18:01:37;104.73
2015-04-10;18:03:37;104.05
2015-04-10;18:05:37;105.12
2015-04-10;18:07:37;96.18
2015-04-10;18:09:37;104.94
2015-04-11;9:32:47;67.63
2015-04-11;9:34:47;59.97
2015-04-11;9:36:47;77.70
2015-04-11;9:38:47;63.02
2015-04-11;9:40:47;69.01
2015-04-11;9:42:47;73.66
2015-04-11;9:44:47;72.56
2015-04-11;9:46:47;79.40
2015-04-11;9:48:47;84.40
2015-04-11;9:50:47;88.87
2015-04-11;9:52:47;89.97
2015-04-11;9:54:47;89.80
2015-04-11;9:56:47;85.97
2015-04-11;9:58:47;86.67
2015-04-11;10:00:47;84.09
2015-04-11;10:02:47;87.99
2015-04-11;10:04:47;87.70
2015-04-11;10:06:47;90.79
2015-04-11;10:08:47;95.50
2015-04-11;10:10:47;81.78
2015-04-11;10:12:47;86.28
2015-04-11;10:14:47;79.16
2015-04-11;10:16:47;83.27
2015-04-11;10:18:47;85.33
2015-04-11;10:20:47;82.10
2015-04-11;10:22:47;79.30
2015-04-11;10:24:47;74.30
2015-04-11;10:26:47;80.47
2015-04-11;10:28:47;61.18
2015-04-11;10:30:47;67.03
2015-04-11;10:32:47;70.72
2015-04-11;10:34:47;63.30
2015-04-11;10:36:47;61.81
2015-04-11;10:38:47;66.21
2015-04-11;10:40:47;67.35
2015-04-11;10:42:47;64.12
2015-04-11;10:44:47;71.99
2015-04-11;10:46:47;59.54
2015-04-11;10:48:47;52.95
2015-04-11;10:50:47;64.08
2015-04-11;10:52:47;58.84
2015-04-11;10:54:47;60.01
2015-04-11;10:56:47;58.73
2015-04-11;10:58:47;68.59
2015-04-11;11:00:47;64.86
2015-04-11;11:02:47;63.06
2015-04-11;11:04:47;76.96
2015-04-11;11:06:47;66.14
2015-04-11;11:08:47;71.57
2015-04-11;11:10:47;65.61
2015-04-11;11:12:47;63.16
2015-04-11;11:14:47;65.64
2015-04-11;11:16:47;63.09
2015-04-11;11:18:47;61.25
2015-04-11;11:20:47;55.61
2015-04-11;11:22:47;60.79
2015-04-11;11:24:47;52.98
2015-04-11;11:26:47;52.98
2015-04-11;11:28:47;57.06
2015-04-11;11:30:47;53.69
2015-04-11;11:32:47;64.62
2015-04-11;11:34:47;56.57
2015-04-11;11:36:47;62.98
2015-04-11;11:38:47;55.47
2015-04-11;11:40:47;58.73
2015-04-11;11:42:47;53.66
2015-04-11;11:44:47;56.18
2015-04-11;11:46:47;58.23
2015-04-11;11:48:47;58.13
2015-04-11;11:50:47;53.09
2015-04-11;11:52:47;54.97
2015-04-11;11:54:47;57.31
2015-04-11;11:56:47;57.13
2015-04-11;11:58:47;52.45
2015-04-11;12:00:47;48.87
2015-04-11;12:02:47;56.39
2015-04-11;12:04:47;54.69
2015-04-11;12:06:47;53.30
2015-04-11;12:08:47;54.01
2015-04-11;12:10:47;51.85
2015-04-11;12:12:47;56.46
2015-04-11;12:14:47;50.93
2015-04-11;12:16:47;54.72
2015-04-11;12:18:47;53.09
2015-04-11;12:20:47;51.07
2015-04-11;12:22:47;56.18
2015-04-11;12:24:47;55.89
2015-04-11;12:26:47;53.52
2015-04-11;12:28:47;58.80
2015-04-11;12:30:47;56.32
2015-04-11;12:32:47;54.44
2015-04-11;12:34:47;74.08
2015-04-11;12:36:47;57.66
2015-04-11;12:38:47;56.00
2015-04-11;12:40:47;59.08
2015-04-11;12:42:47;60.08
2015-04-11;12:44:47;64.62
2015-04-11;12:46:47;51.95
2015-04-11;12:48:47;60.68
2015-04-11;12:50:47;53.37
2015-04-11;12:52:47;48.94
2015-04-11;12:54:47;56.25
2015-04-11;12:56:47;57.31
2015-04-11;12:58:47;60.47
2015-04-11;13:00:47;62.35
2015-04-11;13:02:47;57.27
2015-04-11;13:04:47;61.00
2015-04-11;13:06:47;53.55
2015-04-11;13:08:47;57.98
2015-04-11;13:10:47;55.64
2015-04-11;13:12:47;56.99
2015-04-11;13:14:47;52.74
2015-04-11;13:16:47;56.85
2015-04-11;13:18:47;56.32
2015-04-11;13:20:47;56.88
2015-04-11;13:22:47;52.38
2015-04-11;13:24:47;70.08
2015-04-11;13:26:47;64.69
2015-04-11;13:28:47;65.82
2015-04-11;13:30:47;70.47
2015-04-11;13:32:47;66.60
2015-04-11;13:34:47;57.06
2015-04-11;13:36:47;64.05
2015-04-11;13:38:47;58.66
2015-04-11;13:40:47;58.20
2015-04-11;13:42:47;59.79
2015-04-11;13:44:47;62.24
2015-04-11;13:46:47;59.23
2015-04-11;13:48:47;57.66
2015-04-11;13:50:47;73.16
2015-04-11;13:52:47;60.82
2015-04-11;13:54:47;93.73
2015-04-11;13:56:47;83.45
2015-04-11;13:58:47;85.36
2015-04-11;14:00:47;80.82
2015-04-11;14:02:47;68.98
2015-04-11;14:04:47;64.65
2015-04-11;14:06:47;58.20
2015-04-11;14:08:47;59.51
2015-04-11;14:10:47;56.85
2015-04-11;14:12:47;50.71
2015-04-11;14:14:47;60.93
2015-04-11;14:16:47;56.18
2015-04-11;14:18:47;44.58
2015-04-11;14:20:47;46.81
2015-04-11;14:22:47;50.00
2015-04-11;14:24:47;45.64
2015-04-11;14:26:47;46.25
2015-04-11;14:28:47;53.91
2015-04-11;14:30:47;45.75
2015-04-11;14:32:47;42.56
2015-04-11;14:34:47;42.56
2015-04-11;14:36:47;46.95
2015-04-11;14:38:47;46.21
2015-04-11;14:40:47;49.79
2015-04-11;14:42:47;42.20
2015-04-11;14:44:47;49.83
2015-04-11;14:46:47;36.99
2015-04-11;14:48:47;43.16
2015-04-11;14:50:47;47.81
2015-04-11;14:52:47;43.51
2015-04-11;14:54:47;43.30
2015-04-11;14:56:47;49.44
2015-04-11;14:58:47;49.40
2015-04-11;15:00:47;46.88
2015-04-11;15:02:47;48.27
2015-04-11;15:04:47;43.66
2015-04-11;15:06:47;44.33
2015-04-11;15:08:47;48.27
2015-04-11;15:10:47;39.68
2015-04-11;15:12:47;41.92
2015-04-11;15:14:47;43.76
2015-04-11;15:16:47;42.91
2015-04-11;15:18:47;45.25
2015-04-11;15:20:47;45.25
2015-04-11;15:22:47;41.99
2015-04-11;15:24:47;42.03
2015-04-11;15:26:47;46.14
2015-04-11;15:28:47;43.02
2015-04-11;15:30:47;48.05
2015-04-11;15:32:47;47.56
2015-04-11;15:34:47;55.15
2015-04-11;15:36:47;45.25
2015-04-11;15:38:47;49.12
2015-04-11;15:40:47;44.40
2015-04-11;15:42:47;44.76
2015-04-11;15:44:47;47.42
2015-04-11;15:46:47;40.57
2015-04-11;15:48:47;44.90
2015-04-11;15:50:47;45.22
2015-04-11;15:52:47;41.46
2015-04-11;15:54:47;41.28
2015-04-11;15:56:47;36.32
2015-04-11;15:58:47;43.44
2015-04-11;16:00:47;43.20
2015-04-11;16:02:47;43.16
2015-04-11;16:04:47;46.00
2015-04-11;16:06:47;41.99
2015-04-11;16:08:47;44.47
2015-04-11;16:10:47;40.39
2015-04-11;16:12:47;44.33
2015-04-11;16:14:47;40.54
2015-04-11;16:16:47;47.27
2015-04-11;16:18:47;45.29
2015-04-11;16:20:47;42.59
2015-04-11;16:22:47;37.98
2015-04-11;16:24:47;42.70
2015-04-11;16:26:47;38.66
2015-04-11;16:28:47;39.19
2015-04-11;16:30:47;45.11
2015-04-11;16:32:47;41.99
2015-04-11;16:34:47;42.38
2015-04-11;16:36:47;46.60
2015-04-11;16:38:47;38.76
2015-04-11;16:40:47;40.46
2015-04-11;16:42:47;43.02
2015-04-11;16:44:47;39.68
2015-04-11;16:46:47;42.20
2015-04-11;16:48:47;45.07
2015-04-11;16:50:47;37.45
2015-04-11;16:52:47;39.86
2015-04-11;16:54:47;41.42
2015-04-11;16:56:47;38.48
2015-04-11;16:58:47;41.42
2015-04-11;17:00:47;40.22
2015-04-11;17:02:47;44.51
2015-04-11;17:04:47;39.93
2015-04-11;17:06:47;39.68
2015-04-11;17:08:47;45.82
2015-04-11;17:10:47;43.59
2015-04-11;17:12:47;42.95
2015-04-11;17:14:47;46.49
2015-04-11;17:16:47;40.22
2015-04-11;17:18:47;43.80
2015-04-11;17:20:47;42.24
2015-04-11;17:22:47;43.66
2015-04-11;17:24:47;47.63
2015-04-11;17:26:47;46.03
2015-04-11;17:28:47;45.00
2015-04-11;17:30:47;47.73
2015-04-11;17:32:47;42.42
2015-04-11;17:34:47;37.73
2015-04-11;17:36:47;42.45
2015-04-11;17:38:47;48.23
2015-04-11;17:40:47;49.58
2015-04-11;17:42:47;46.71
2015-04-11;17:44:47;54.40
2015-04-11;17:46:47;45.32
2015-04-11;17:48:47;45.22
2015-04-11;17:50:47;51.14
2015-04-11;17:52:47;45.00
2015-04-11;17:54:47;42.17
2015-04-11;17:56:47;44.90
2015-04-11;17:58:47;40.11
2015-04-11;18:00:47;42.77
2015-04-11;18:02:47;42.31
2015-04-11;18:04:47;44.26
2015-04-11;18:06:47;50.32
2015-04-11;18:08:47;42.56
2015-04-11;18:10:47;47.42
2015-04-11;18:12:47;47.20
2015-04-11;18:14:47;47.17
2015-04-11;18:16:47;40.04
2015-04-11;18:18:47;48.09
2015-04-11;18:20:47;41.63
2015-04-11;18:22:47;41.46
2015-04-11;18:24:47;44.86
2015-04-11;18:26:47;44.54
2015-04-11;18:28:47;44.12
2015-04-11;18:30:47;35.68
2015-04-11;18:32:47;42.24
2015-04-11;18:34:47;40.93
2015-04-11;18:36:47;54.79
2015-04-11;18:38:47;50.93
2015-04-11;18:40:47;48.02
2015-04-11;18:42:47;39.37
2015-04-11;18:44:47;42.98
2015-04-11;18:46:47;37.27
2015-04-11;18:48:47;37.63
2015-04-11;18:50:47;44.47
2015-04-11;18:52:47;45.93
2015-04-11;18:54:47;39.61
2015-04-11;18:56:47;40.75
2015-04-11;18:58:47;38.94
2015-04-11;19:00:47;47.34
2015-04-11;19:02:47;43.48
2015-04-11;19:04:47;42.77
2015-04-11;19:06:47;35.54
2015-04-11;19:08:47;42.03
2015-04-11;19:10:47;41.85
2015-04-11;19:12:47;41.35
2015-04-11;19:14:47;42.06
2015-04-11;19:16:47;39.76
2015-04-11;19:18:47;39.76
2015-04-11;19:20:47;34.01
2015-04-11;19:22:47;41.32
2015-04-11;19:24:47;41.81
2015-04-11;19:26:47;36.46
2015-04-11;19:28:47;36.71
2015-04-11;19:30:47;36.49
2015-04-11;19:32:47;40.04
2015-04-11;19:34:47;40.68
2015-04-11;19:36:47;38.37
2015-04-11;19:38:47;39.61
2015-04-11;19:40:47;39.58
2015-04-11;19:42:47;39.86
2015-04-11;19:44:47;45.43
2015-04-11;19:46:47;38.98
2015-04-11;19:48:47;37.31
2015-04-11;19:50:47;41.78
2015-04-11;19:52:47;39.97
2015-04-11;19:54:47;107.92
2015-04-11;19:56:47;109.51
2015-04-11;19:58:47;102.63
2015-04-11;20:00:47;95.97
2015-04-11;20:02:47;97.28
2015-04-11;20:04:47;90.50
2015-04-11;20:06:47;79.90
2015-04-11;20:08:47;87.21
2015-04-11;20:10:47;82.63
2015-04-11;20:12:47;80.29
2015-04-11;20:14:47;72.42
2015-04-11;20:16:47;85.72
2015-04-11;20:18:47;86.04
2015-04-11;20:20:47;69.76
2015-04-11;20:22:47;71.81
2015-04-11;20:24:47;78.34
2015-04-11;20:26:47;67.67
2015-04-11;20:28:47;67.24
2015-04-11;20:30:47;51.99
2015-04-11;20:32:47;52.91
2015-04-11;20:34:47;52.81
2015-04-11;20:36:47;49.01
2015-04-11;20:38:47;46.21
2015-04-11;20:40:47;47.24
2015-04-11;20:42:47;48.20
2015-04-11;20:44:47;41.07
2015-04-11;20:46:47;44.33
2015-04-11;20:48:47;46.21
2015-04-11;20:50:47;43.37
2015-04-11;20:52:47;42.59
2015-04-11;20:54:47;44.58
2015-04-11;20:56:47;40.39
2015-04-11;20:58:47;40.64
2015-04-11;21:00:47;40.25
2015-04-11;21:02:47;41.24
2015-04-11;21:04:47;36.99
2015-04-11;21:06:47;40.04
2015-04-11;21:08:47;38.41
2015-04-11;21:10:47;33.02
2015-04-11;21:12:47;40.68
2015-04-11;21:14:47;42.49
2015-04-11;21:16:47;33.23
